company,city,state,source,source_id,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,pitch_angle
"The Dayton Power And Light Company - Transmission And Distribution","Dayton","OH","epa_ghgrp","epa-1003715","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221122. Pre-qualified high-energy solar candidate."
"Franklin County Sanitary Landfill","Grove City","OH","epa_ghgrp","epa-1003787","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Model Landfill","Columbus","OH","epa_ghgrp","epa-1003788","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Statewide Landfill","Canton","OH","epa_ghgrp","epa-1003804","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Northeast Ohio Natural Gas Corp.","Mentor","OH","epa_ghgrp","epa-1003900","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Carmeuse Ohio Inc - Maplegrove Lime Plant","Bettsville","OH","epa_ghgrp","epa-1004020","","","","","","","","600","904032","108484","6.1","1295622","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327410. Pre-qualified high-energy solar candidate."
"Carmeuse Lime, Inc.  Grand River Operations (0243030257)","Grand River","OH","epa_ghgrp","epa-1004081","","","","","","","","600","904032","108484","6.1","1295622","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327410. Pre-qualified high-energy solar candidate."
"Martin Marietta Magnesia Specialties, Llc","Woodville","OH","epa_ghgrp","epa-1004097","","","","","","","","600","904032","108484","6.1","1295622","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327410. Pre-qualified high-energy solar candidate."
"Columbia Gas Trans Corp Crawford Compressor Station","Sugar Grove","OH","epa_ghgrp","epa-1004153","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Eastern Gas Transmission And Storage - Groveport Station (Tran)","Groveport","OH","epa_ghgrp","epa-1004160","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Columbia Gas Transmission Pavonia Station","Mansfield","OH","epa_ghgrp","epa-1004166","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Cooper Tire And Rubber Co *","Findlay","OH","epa_ghgrp","epa-1004220","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 326211. Pre-qualified high-energy solar candidate."
"Bigfoot Run Landfill","Morrow","OH","epa_ghgrp","epa-1004354","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Kimble Sanitary Landfill","Dover","OH","epa_ghgrp","epa-1004399","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Leesville Land, Llc","Hopedale","OH","epa_ghgrp","epa-1004421","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212115. Pre-qualified high-energy solar candidate."
"Ottawa County Landfill","Port Clinton","OH","epa_ghgrp","epa-1004484","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Anchor Hocking Glass Co Plant No 1 *","Lancaster","OH","epa_ghgrp","epa-1004508","","","","","","","","600","904032","108484","6.1","1295622","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327212. Pre-qualified high-energy solar candidate."
"Bobmeyer Road Msw","Fairfield","OH","epa_ghgrp","epa-1004518","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Greif Packaging, Llc","Massillon","OH","epa_ghgrp","epa-1004536","","","","","","","","600","904032","108484","6.1","1295622","","Pulp & paper — 2022 EPA GHG Reporter. NAICS 322130. Pre-qualified high-energy solar candidate."
"Willowcreek Landfill","Atwater","OH","epa_ghgrp","epa-1004558","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Suburban Natural Gas Company","Cygnet","OH","epa_ghgrp","epa-1004670","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Dominion Energy Ohio - The East Ohio Gas Co (Dist) (Ohio)","Cleveland","OH","epa_ghgrp","epa-1004703","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Momentive Performance Materials Quartz, Inc. (0145000213)","Hebron","OH","epa_ghgrp","epa-1004717","","","","","","","","600","904032","108484","6.1","1295622","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327125. Pre-qualified high-energy solar candidate."
"Beech Hollow Sanitary Landfill *","Wellston","OH","epa_ghgrp","epa-1004815","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Todhunter Terminal And Fractionator","Middletown","OH","epa_ghgrp","epa-1004825","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211112. Pre-qualified high-energy solar candidate."
"Noble Road Landfill (0370000134)","Shiloh","OH","epa_ghgrp","epa-1004850","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Rumpke Sanitary Landfill","Cincinnati","OH","epa_ghgrp","epa-1004856","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"City Of Hamilton Gas & Water Department","Hamilton","OH","epa_ghgrp","epa-1004954","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Graphic Packaging Int Inc","Middletown","OH","epa_ghgrp","epa-1004982","","","","","","","","600","904032","108484","6.1","1295622","","Pulp & paper — 2022 EPA GHG Reporter. NAICS 322130. Pre-qualified high-energy solar candidate."
"Cld Landfill","Salem","OH","epa_ghgrp","epa-1005065","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Mingo Junction Energy Center","Mingo Junction","OH","epa_ghgrp","epa-1005118","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221330. Pre-qualified high-energy solar candidate."
"Libbey Glass Inc.","Toledo","OH","epa_ghgrp","epa-1005121","","","","","","","","600","904032","108484","6.1","1295622","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327212. Pre-qualified high-energy solar candidate."
"Loc Performance Products Llc","St. Marys","OH","epa_ghgrp","epa-1005177","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 326291. Pre-qualified high-energy solar candidate."
"Orwell Natural Gas Co.","Mentor","OH","epa_ghgrp","epa-1005251","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Cobra Pipeline Company","Willoughby","OH","epa_ghgrp","epa-1005275","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Miami University (1409090081)","Oxford","OH","epa_ghgrp","epa-1005305","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 611310. Pre-qualified high-energy solar candidate."
"Digeronimo Aggregates Llc (1318270383)","Independence","OH","epa_ghgrp","epa-1005326","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212399. Pre-qualified high-energy solar candidate."
"Canton Refinery","Canton","OH","epa_ghgrp","epa-1005390","","","","","","","","600","904032","108484","6.1","1295622","","Petroleum refining — 2022 EPA GHG Reporter. NAICS 324110. Pre-qualified high-energy solar candidate."
"National Gas & Oil Cooperative","Newark","OH","epa_ghgrp","epa-1005519","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Lancaster Municipal Gas","Lancaster","OH","epa_ghgrp","epa-1005701","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"The Belden Brick Company (0679000118)","Sugarcreek","OH","epa_ghgrp","epa-1005773","","","","","","","","600","904032","108484","6.1","1295622","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327120. Pre-qualified high-energy solar candidate."
"Lake County Solid Waste Facility *","Painesville","OH","epa_ghgrp","epa-1005878","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Smart Papers - Hamilton Mill (1409040212)","Hamilton","OH","epa_ghgrp","epa-1005904","","","","","","","","600","904032","108484","6.1","1295622","","Pulp & paper — 2022 EPA GHG Reporter. NAICS 322121. Pre-qualified high-energy solar candidate."
"Shelby Municipal Light Plant","Shelby","OH","epa_ghgrp","epa-1006014","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Ohio Refining Company Llc","Oregon","OH","epa_ghgrp","epa-1006078","","","","","","","","600","904032","108484","6.1","1295622","","Petroleum refining — 2022 EPA GHG Reporter. NAICS 324110. Pre-qualified high-energy solar candidate."
"Akron Regional Landfill *","Akron","OH","epa_ghgrp","epa-1006088","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Erie County Sanitary Landfill","Milan","OH","epa_ghgrp","epa-1006103","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Anheuser Busch Inc","Columbus","OH","epa_ghgrp","epa-1006111","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 312120. Pre-qualified high-energy solar candidate."
"Us Gypsum - Gypsum Plant","Gypsum","OH","epa_ghgrp","epa-1006123","","","","","","","","600","904032","108484","6.1","1295622","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327420. Pre-qualified high-energy solar candidate."
"U.S. Air Force Wright-Patterson Afb Oh","Wpafb","OH","epa_ghgrp","epa-1006150","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 928110. Pre-qualified high-energy solar candidate."
"Suncoke Energy Middletown Operations","Middletown","OH","epa_ghgrp","epa-1006159","","","","","","","","600","904032","108484","6.1","1295622","","Petroleum refining — 2022 EPA GHG Reporter. NAICS 324199. Pre-qualified high-energy solar candidate."
"Fairborn Cement Company Llc","Xenia","OH","epa_ghgrp","epa-1006212","","","","","","","","600","904032","108484","6.1","1295622","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327310. Pre-qualified high-energy solar candidate."
"Central Waste Inc","Alliance","OH","epa_ghgrp","epa-1006294","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Eastern Gas Transmission And Storage - Washington Station (Tran)","Washington Court House","OH","epa_ghgrp","epa-1006332","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Glenwillow Landfill","Glenwillow","OH","epa_ghgrp","epa-1006345","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Pike Sanitation Inc","Waverly","OH","epa_ghgrp","epa-1006383","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Edgewater (2857)","Lorain","OH","epa_ghgrp","epa-1006471","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Amp-Ohio Gas Turbines Galion","Galion","OH","epa_ghgrp","epa-1006506","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Omega Jv2 Hamilton","Hamilton","OH","epa_ghgrp","epa-1006507","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Essity Operations Wausau Llc","Middletown","OH","epa_ghgrp","epa-1006558","","","","","","","","600","904032","108484","6.1","1295622","","Pulp & paper — 2022 EPA GHG Reporter. NAICS 322120. Pre-qualified high-energy solar candidate."
"Waterville Gas Company","Waterville","OH","epa_ghgrp","epa-1006635","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Dover Municipal Light Plant (0679010146)","Dover","OH","epa_ghgrp","epa-1006663","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Ngo Propane, Inc.","Newark","OH","epa_ghgrp","epa-1006676","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211112. Pre-qualified high-energy solar candidate."
"Troy Energy, Llc","Luckey","OH","epa_ghgrp","epa-1006715","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Ashtabula","Ashtabula","OH","epa_ghgrp","epa-1006751","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Kent State University Heating Plant (1667040085)","Kent","OH","epa_ghgrp","epa-1006759","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 611310. Pre-qualified high-energy solar candidate."
"Apex Environmental, Llc - Sanitary Landfill (0641000223)","Amsterdam","OH","epa_ghgrp","epa-1006777","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"W H Sammis","Stratton","OH","epa_ghgrp","epa-1006794","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"R E Burger","Shadyside","OH","epa_ghgrp","epa-1006913","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Ohio University Lausche Heating Plant (0605010016)","Athens","OH","epa_ghgrp","epa-1006948","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 611310. Pre-qualified high-energy solar candidate."
"Eastlake","Eastlake","OH","epa_ghgrp","epa-1006952","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"The University Of Toledo Health Science Campus","Toledo","OH","epa_ghgrp","epa-1007142","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 611310. Pre-qualified high-energy solar candidate."
"R. H. Gorsuch Station (0684020037)","Marietta","OH","epa_ghgrp","epa-1007185","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Bay Shore","Oregon","OH","epa_ghgrp","epa-1007242","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Carmeuse Lime Inc Millersville Operations","Millersville","OH","epa_ghgrp","epa-1007289","","","","","","","","600","904032","108484","6.1","1295622","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327410. Pre-qualified high-energy solar candidate."
"Anr Pipeline Defiance Cs","Defiance","OH","epa_ghgrp","epa-1007403","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Coshocton Landfill Inc *","Coshocton","OH","epa_ghgrp","epa-1007579","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Seneca East Landfill","Republic","OH","epa_ghgrp","epa-1007613","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Gallia County Landfill *","Bidwell","OH","epa_ghgrp","epa-1007665","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Toro Energy Of Ohio - America S Landfill Gas","Waynesburg","OH","epa_ghgrp","epa-1007722","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Evergreen Recycling & Disposal","Northwood","OH","epa_ghgrp","epa-1007723","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Win Waste Innovations Of Seneca County","Fostoria","OH","epa_ghgrp","epa-1007748","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Mahoning Landfill","New Springfield","OH","epa_ghgrp","epa-1007756","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Holcim Us - Paulding Plant (Including Systech Env Corp)","Paulding","OH","epa_ghgrp","epa-1007766","","","","","","","","600","904032","108484","6.1","1295622","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327310. Pre-qualified high-energy solar candidate."
"Stony Hollow Landfill Inc","Dayton","OH","epa_ghgrp","epa-1007811","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Richland Peaking Station","Defiance","OH","epa_ghgrp","epa-1007887","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Cuyahoga Regional Sanitary Landfill","Solon","OH","epa_ghgrp","epa-1007902","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Lake County Recycling & Disposal Facility","Chesterland","OH","epa_ghgrp","epa-1007906","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Springfield Landfill","Springfield","OH","epa_ghgrp","epa-1007945","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Mad River","Springfield","OH","epa_ghgrp","epa-1007950","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Lorain County Landfill I & Ii","Oberlin","OH","epa_ghgrp","epa-1007969","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Mohawk Fine Papers - Beckett Mill","Hamilton","OH","epa_ghgrp","epa-1007977","","","","","","","","600","904032","108484","6.1","1295622","","Pulp & paper — 2022 EPA GHG Reporter. NAICS 322121. Pre-qualified high-energy solar candidate."
"Countywide Recycling & Disposal Facility","East Sparta","OH","epa_ghgrp","epa-1008003","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Celina Landfill","Celina","OH","epa_ghgrp","epa-1008004","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Columbia Gas Transmission Llc Lucas Compressor Station","Lucas","OH","epa_ghgrp","epa-1008303","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Amp Fremont Energy Center","Fremont","OH","epa_ghgrp","epa-1008730","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Duke Energy Power Delivery Midwest","Cincinnati","OH","epa_ghgrp","epa-1009540","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221121. Pre-qualified high-energy solar candidate."
"Firstenergy Substation Group","Akron","OH","epa_ghgrp","epa-1009854","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221121. Pre-qualified high-energy solar candidate."
"Ovec\Ikec Transmission System","Piketon","OH","epa_ghgrp","epa-1009886","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221121. Pre-qualified high-energy solar candidate."
"Owens Corning Foam Insulation, Llc","Toledo","OH","epa_ghgrp","epa-1010004","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 326140. Pre-qualified high-energy solar candidate."
"Century Mine","Beallsville","OH","epa_ghgrp","epa-1010106","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212115. Pre-qualified high-energy solar candidate."
"Powhatan No. 6","Alledonia","OH","epa_ghgrp","epa-1010107","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212112. Pre-qualified high-energy solar candidate."
"Mw Custom Paper Llc- Paint St Landfill","Chillicothe","OH","epa_ghgrp","epa-1010110","","","","","","","","600","904032","108484","6.1","1295622","","Pulp & paper — 2022 EPA GHG Reporter. NAICS 322121. Pre-qualified high-energy solar candidate."
"Cadiz Gas Processing Plant","Cadiz","OH","epa_ghgrp","epa-1010177","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Mt. Eaton Landfill","Navarre","OH","epa_ghgrp","epa-1010288","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Tgp Station 204 Albany","Albany","OH","epa_ghgrp","epa-1010500","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Marathon Petroleum Company Lp","Findlay","OH","epa_ghgrp","epa-1010539","","","","","","","","600","904032","108484","6.1","1295622","","Petroleum refining — 2022 EPA GHG Reporter. NAICS 324110. Pre-qualified high-energy solar candidate."
"Dresden Energy Facility","Dresden","OH","epa_ghgrp","epa-1010575","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Tunnel Hill Reclamation","New Lexington","OH","epa_ghgrp","epa-1010596","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Dominion Energy Ohio - Chippewa Station (Stor)","Doylestown","OH","epa_ghgrp","epa-1010623","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Royalton Road Sanitary Landfill","Broadview Heights","OH","epa_ghgrp","epa-1010671","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Hopedale Fractionation Facility","Jewett","OH","epa_ghgrp","epa-1010771","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Seneca Gas Processing Plant","Summerfield","OH","epa_ghgrp","epa-1010772","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Consumers Gas Cooperative","Orrville","OH","epa_ghgrp","epa-1010947","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Upper Hill","Sarahsville","OH","epa_ghgrp","epa-1010988","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Reusser","Lewisville","OH","epa_ghgrp","epa-1010989","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Carrollton Compressor Station","Carrollton","OH","epa_ghgrp","epa-1011112","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Athens-Hocking Landfill, Inc.","Nelsonville","OH","epa_ghgrp","epa-1011217","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Knox Energy Cooperative Association, Inc.","Canton","OH","epa_ghgrp","epa-1011230","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Gulfport Energy Corp","St. Clairsville","OH","epa_ghgrp","epa-1011239","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Southerly Wastewater Treatment Center","Cuyahoga Heights","OH","epa_ghgrp","epa-1011263","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221320. Pre-qualified high-energy solar candidate."
"Harrison Hub Fractionation Plant","Scio","OH","epa_ghgrp","epa-1011270","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Kensington Cryogenic Processing Plant","Kensington","OH","epa_ghgrp","epa-1011274","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
