company,city,state,source,source_id,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,pitch_angle
"Cabrillo Power Ii Llc - Kearny 2 & 3","San Diego","CA","epa_ghgrp","epa-1010540","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Mp Mine Operations Llc","Mountain Pass","CA","epa_ghgrp","epa-1010550","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212290. Pre-qualified high-energy solar candidate."
"Wheelabrator Lassen, Inc","Anderson","CA","epa_ghgrp","epa-1010570","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Southern California Gas Co Wheeler Ridge Station","Mettler","CA","epa_ghgrp","epa-1010581","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Tesoro Refining And Marketing Co., Llc - Golden Eagle Refinery","Martinez","CA","epa_ghgrp","epa-1010651","","","","","","","","600","904032","244089","2.7","3736512","","Petroleum refining — 2022 EPA GHG Reporter. NAICS 324110. Pre-qualified high-energy solar candidate."
"Grade 6 Oil, Llc","Bakersfield","CA","epa_ghgrp","epa-1010707","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211120. Pre-qualified high-energy solar candidate."
"Cat Canyon Resources, Llc 750 Santa Maria Basin","Santa Maria","CA","epa_ghgrp","epa-1010738","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211120. Pre-qualified high-energy solar candidate."
"Lodi Energy Center","Lodi","CA","epa_ghgrp","epa-1010767","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Valero Wilmington Asphalt Plant","Wilmington","CA","epa_ghgrp","epa-1010774","","","","","","","","600","904032","244089","2.7","3736512","","Petroleum refining — 2022 EPA GHG Reporter. NAICS 324110. Pre-qualified high-energy solar candidate."
"Joint Water Pollution Control Plant","Carson","CA","epa_ghgrp","epa-1010893","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221320. Pre-qualified high-energy solar candidate."
"E&B Natural Resources","Bakersfield","CA","epa_ghgrp","epa-1010932","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211120. Pre-qualified high-energy solar candidate."
"Sentinel Energy Center","N. Palm Springs","CA","epa_ghgrp","epa-1010962","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Glass House Camarillo Cultivation, Llc","Camarillo","CA","epa_ghgrp","epa-1010977","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 111419. Pre-qualified high-energy solar candidate."
"Hatchet Ridge Wind, Llc","Burney","CA","epa_ghgrp","epa-1011035","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221119. Pre-qualified high-energy solar candidate."
"Cmo, Inc.","Mckittrick","CA","epa_ghgrp","epa-1011081","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211120. Pre-qualified high-energy solar candidate."
"Ivanpah Solar Electric Generating Facility","Nipton","CA","epa_ghgrp","epa-1011082","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Georgia-Pacific Gypsum Llc","Antioch","CA","epa_ghgrp","epa-1011090","","","","","","","","600","904032","244089","2.7","3736512","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327420. Pre-qualified high-energy solar candidate."
"Delano Energy Center, Llc","Delano","CA","epa_ghgrp","epa-1011190","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Chemoil Corp.","San Francisco","CA","epa_ghgrp","epa-1011195","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 424720. Pre-qualified high-energy solar candidate."
"Gold Bond - Lgb Plant","Long Beach","CA","epa_ghgrp","epa-1011213","","","","","","","","600","904032","244089","2.7","3736512","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327420. Pre-qualified high-energy solar candidate."
"Crimson Resource Management Corp.","Bakersfield","CA","epa_ghgrp","epa-1011226","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211120. Pre-qualified high-energy solar candidate."
"Marsh Landing Generating Station","Antioch","CA","epa_ghgrp","epa-1011303","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Tesoro Refining & Marketing - Carson Refinery","Carson","CA","epa_ghgrp","epa-1011327","","","","","","","","600","904032","244089","2.7","3736512","","Petroleum refining — 2022 EPA GHG Reporter. NAICS 324110. Pre-qualified high-energy solar candidate."
"Greka Refining Company","Santa Maria","CA","epa_ghgrp","epa-1011345","","","","","","","","600","904032","244089","2.7","3736512","","Petroleum refining — 2022 EPA GHG Reporter. NAICS 324110. Pre-qualified high-energy solar candidate."
"All American Asphalt","Corona","CA","epa_ghgrp","epa-1011361","","","","","","","","600","904032","244089","2.7","3736512","","Petroleum refining — 2022 EPA GHG Reporter. NAICS 324121. Pre-qualified high-energy solar candidate."
"Yolo County Central Landfill","Woodland","CA","epa_ghgrp","epa-1011371","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Bkk Corporation","West Covina","CA","epa_ghgrp","epa-1011449","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Windset Farms","Santa Maria","CA","epa_ghgrp","epa-1011469","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 111419. Pre-qualified high-energy solar candidate."
"Wild Goose Storage, Llc","Gridley","CA","epa_ghgrp","epa-1011526","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Seaboard Energy California, Llc","Madera","CA","epa_ghgrp","epa-1011577","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 424710. Pre-qualified high-energy solar candidate."
"City Of Clovis Landfill","Clovis","CA","epa_ghgrp","epa-1011669","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Holmes Western Oil Corporation","Taft","CA","epa_ghgrp","epa-1011673","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211120. Pre-qualified high-energy solar candidate."
"Eastlake Sanitary Landfill","Clearlake","CA","epa_ghgrp","epa-1011676","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Kings Waste And Recycling Authority","Hanford","CA","epa_ghgrp","epa-1011716","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Qualcomm Inc - Pacific Center","San Diego","CA","epa_ghgrp","epa-1011718","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 541990. Pre-qualified high-energy solar candidate."
"Csu, San Jose State University","San Jose","CA","epa_ghgrp","epa-1011772","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 611310. Pre-qualified high-energy solar candidate."
"Calnrg- Lynch Canyon Field","San Ardo","CA","epa_ghgrp","epa-1011804","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211120. Pre-qualified high-energy solar candidate."
"Idemitsu Apollo Corp","Sacramento","CA","epa_ghgrp","epa-1012025","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 424720. Pre-qualified high-energy solar candidate."
"Belridge Gas Plant - Ngl Supplier","Bakersfield","CA","epa_ghgrp","epa-1012063","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"San Diego State University","San Diego","CA","epa_ghgrp","epa-1012093","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 611310. Pre-qualified high-energy solar candidate."
"Sri International Cogeneration Project","Menlo Park","CA","epa_ghgrp","epa-1012095","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"San Jose/Santa Clara Regional Wastewater Facility","San Jose","CA","epa_ghgrp","epa-1012097","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221320. Pre-qualified high-energy solar candidate."
"County Of Orange - Cuf","Santa Ana","CA","epa_ghgrp","epa-1012110","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 921190. Pre-qualified high-energy solar candidate."
"San Joaquin Basin Gathering & Boosting - Chevron Usa Inc.","San Ramon","CA","epa_ghgrp","epa-1012143","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211120. Pre-qualified high-energy solar candidate."
"Coastal Basin Gathering & Boosting - Chevron Usa Inc.","San Ramon","CA","epa_ghgrp","epa-1012146","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211120. Pre-qualified high-energy solar candidate."
"17z Gas Plant - Chevron Usa Inc.","Mckittrick","CA","epa_ghgrp","epa-1012147","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Chevron Mca 260 East Texas Basin Gathering And Boosting","San Ramon","CA","epa_ghgrp","epa-1012257","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"University Of California Santa Cruz","Santa Cruz","CA","epa_ghgrp","epa-1012289","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 611310. Pre-qualified high-energy solar candidate."
"Chevron Mca 430 Permian Basin Gathering And Boosting","San Ramon","CA","epa_ghgrp","epa-1012305","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Chevron Mca 595 Piceance Basin Gathering And Boosting","San Ramon","CA","epa_ghgrp","epa-1012311","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"California Resources Production Corporation- La Basin Gathering And Boosting","Long Beach","CA","epa_ghgrp","epa-1012348","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211120. Pre-qualified high-energy solar candidate."
"Calnrg- Ventura Basin Gathering And Boosting","Ventura","CA","epa_ghgrp","epa-1012351","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211120. Pre-qualified high-energy solar candidate."
"Aera Energy Coastal G And B","San Ardo","CA","epa_ghgrp","epa-1012355","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211120. Pre-qualified high-energy solar candidate."
"Aera Energy San Joaquin G And B","Bakersfield","CA","epa_ghgrp","epa-1012357","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211120. Pre-qualified high-energy solar candidate."
"Crpc - San Joaquin Valley Gathering And Boosting","Bakersfield","CA","epa_ghgrp","epa-1012360","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211120. Pre-qualified high-energy solar candidate."
"Crpc  Sacramento Valley Basin Gathering And Boosting","Bakersfield","CA","epa_ghgrp","epa-1012361","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Spr San Joaquin Basin","Bakersfield","CA","epa_ghgrp","epa-1012378","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211120. Pre-qualified high-energy solar candidate."
"Pio Pico Energy Center","San Diego","CA","epa_ghgrp","epa-1012414","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Aera Energy Penn Zier","Coalinga","CA","epa_ghgrp","epa-1012475","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211120. Pre-qualified high-energy solar candidate."
"Aera Energy Lockwood","Maricopa","CA","epa_ghgrp","epa-1012480","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211120. Pre-qualified high-energy solar candidate."
"Arcosa Lightweight - Frazier Park","Frazier Park","CA","epa_ghgrp","epa-1012548","","","","","","","","600","904032","244089","2.7","3736512","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327120. Pre-qualified high-energy solar candidate."
"Pg&E Transmission Blowdown","San Francisco","CA","epa_ghgrp","epa-1012662","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Berry Petroleum Company 575 Uinta Basin Gathering And Boosting","Bakersfield","CA","epa_ghgrp","epa-1012713","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Southern California Gas Co Transmission","Los Angeles","CA","epa_ghgrp","epa-1012752","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"San Joaquin Production Facilities","Bakersfield","CA","epa_ghgrp","epa-1012823","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Gold Bond - Ric Plant","Richmond","CA","epa_ghgrp","epa-1012977","","","","","","","","600","904032","244089","2.7","3736512","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327420. Pre-qualified high-energy solar candidate."
"Uc Berkeley","Berkeley","CA","epa_ghgrp","epa-1013042","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 611310. Pre-qualified high-energy solar candidate."
"Sierra Army Depot","Herlong","CA","epa_ghgrp","epa-1013147","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 928110. Pre-qualified high-energy solar candidate."
"Pabco Building Products","Newark","CA","epa_ghgrp","epa-1013348","","","","","","","","600","904032","244089","2.7","3736512","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327420. Pre-qualified high-energy solar candidate."
"Carlsbad Energy Center Project","Carlsbad","CA","epa_ghgrp","epa-1013360","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Sacramento Municipal Utility District (Smud)-Sf6","Sacramento","CA","epa_ghgrp","epa-1013543","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221121. Pre-qualified high-energy solar candidate."
"Clover Flat Landfill","Calistoga","CA","epa_ghgrp","epa-1013696","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Kiva Energy, Inc.","Manteca","CA","epa_ghgrp","epa-1013700","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 424720. Pre-qualified high-energy solar candidate."
"Chicago Grade Landfill","Templeton","CA","epa_ghgrp","epa-1013905","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Stanton Energy Reliability Center, Llc","Stanton","CA","epa_ghgrp","epa-1013939","","","","","","","","600","904032","244089","2.7","3736512","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Techven (Usa) Llc","Irvine","CA","epa_ghgrp","epa-1013990","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 424690. Pre-qualified high-energy solar candidate."
"Aw Product Sales And Marketing Inc","San Mateo","CA","epa_ghgrp","epa-1014033","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 424690. Pre-qualified high-energy solar candidate."
"Bluon, Inc.","Irvine","CA","epa_ghgrp","epa-1014041","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 424690. Pre-qualified high-energy solar candidate."
"Chemp Technology Llc","Fremont","CA","epa_ghgrp","epa-1014073","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 424690. Pre-qualified high-energy solar candidate."
"A.C.S. Reclamation & Recovery, Inc.","Arvin","CA","epa_ghgrp","epa-1014296","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562920. Pre-qualified high-energy solar candidate."
"Afk & Company Inc.","San Diego","CA","epa_ghgrp","epa-1014447","","","","","","","","600","904032","244089","2.7","3736512","","Industrial facility — 2022 EPA GHG Reporter. NAICS 424690. Pre-qualified high-energy solar candidate."
"Chevron Oil Refinery","Los Angeles","CA","osm_industrial","osm-26663609","","","","","","","","600","904032","244089","2.7","3736512","","Oil building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"El Segundo Energy Center, Llc","Los Angeles","CA","osm_industrial","osm-26663611","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Los Angeles Department Of Water And Power","Los Angeles","CA","osm_industrial","osm-26663638","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Paramount Refinery","Los Angeles","CA","osm_industrial","osm-27768592","","","","","","","","600","904032","244089","2.7","3736512","","Refinery building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Southern California Gas Company","Los Angeles","CA","osm_industrial","osm-28738031","","","","","","","","600","904032","244089","2.7","3736512","","Natural_gas building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"City Of Burbank Water And Power","Los Angeles","CA","osm_industrial","osm-31985994","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"City Of Burbank Water And Power","Los Angeles","CA","osm_industrial","osm-31986008","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"City Of Glendale Water & Power","Los Angeles","CA","osm_industrial","osm-32008386","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Foods","Los Angeles","CA","osm_industrial","osm-38508398","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"The Gas Company Alhambra Base","Los Angeles","CA","osm_industrial","osm-41160161","","","","","","","","600","904032","244089","2.7","3736512","","Depot building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Uninex","Commerce","CA","osm_industrial","osm-42342485","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Uninex","Commerce","CA","osm_industrial","osm-42342491","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Anderson & Daishi, Inc.","Commerce","CA","osm_industrial","osm-42342608","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Aes Corporation","Los Angeles","CA","osm_industrial","osm-44154336","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"City Of El Monte Maintenance & Transportation Divisions","El Monte","CA","osm_industrial","osm-45481509","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"La County Dpw Road Maintenance","Los Angeles","CA","osm_industrial","osm-45769435","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Roadrunner Freight","Commerce","CA","osm_industrial","osm-48232962","","","","","","","","600","904032","244089","2.7","3736512","","Trucking building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Vulcan Materials Company Asphalt Plant","Los Angeles","CA","osm_industrial","osm-48273434","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"La Sanitation & Environment (Lasan)","Los Angeles","CA","osm_industrial","osm-48278597","","","","","","","","600","904032","244089","2.7","3736512","","Recycling building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Public Works Yard","Los Angeles","CA","osm_industrial","osm-49436600","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"San Gabriel Unified School District Education Center","San Gabriel","CA","osm_industrial","osm-59192405","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Southern California Edison","Los Angeles","CA","osm_industrial","osm-66158310","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Orange County Flood Control District","Los Angeles","CA","osm_industrial","osm-67355898","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans Altadena Maintenance Station","Los Angeles","CA","osm_industrial","osm-71320335","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans Las Flores Maintenance Station","Malibu","CA","osm_industrial","osm-73156334","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Verizon","Malibu","CA","osm_industrial","osm-74501027","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"The Fairway Building & Stage 7","Los Angeles","CA","osm_industrial","osm-83420941","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Stage Complex 9 & 11","Los Angeles","CA","osm_industrial","osm-83420946","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"S22","Los Angeles","CA","osm_industrial","osm-83424716","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"24 Fire Station","Los Angeles","CA","osm_industrial","osm-83429400","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"S16","Los Angeles","CA","osm_industrial","osm-83429405","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"S25","Los Angeles","CA","osm_industrial","osm-83429410","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"S21","Los Angeles","CA","osm_industrial","osm-83429411","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"S20","Los Angeles","CA","osm_industrial","osm-83429412","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"S24","Los Angeles","CA","osm_industrial","osm-83429413","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"S19","Los Angeles","CA","osm_industrial","osm-83429414","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"44 The Mill","Los Angeles","CA","osm_industrial","osm-83429417","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"S26","Los Angeles","CA","osm_industrial","osm-83429419","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"153 Lot A","Los Angeles","CA","osm_industrial","osm-83429421","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"S29","Los Angeles","CA","osm_industrial","osm-83429423","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"138","Los Angeles","CA","osm_industrial","osm-83430868","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"156 Bridge Building","Los Angeles","CA","osm_industrial","osm-83430920","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"155","Los Angeles","CA","osm_industrial","osm-83430926","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"136","Los Angeles","CA","osm_industrial","osm-83430931","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"25 Fitness Center","Los Angeles","CA","osm_industrial","osm-83431038","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans Brea Maintenance Station","Brea","CA","osm_industrial","osm-103256471","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans Ward Rd","Los Angeles","CA","osm_industrial","osm-103385342","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans North Region Maintenance Station","Los Angeles","CA","osm_industrial","osm-103496535","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans Mission Hills Maintenance Station","Los Angeles","CA","osm_industrial","osm-103941122","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
